Video ID,Post Caption,Post Timestamp,Play Count,Like Count,Video Duration (s),Video Dimensions,Video Definition,Video Codec,Canonical URL,Creator Username,Creator Nickname,Creator User ID,Creator SEC UID,Creator Verified,Creator Follower Count,Music ID,Music Title,Music Author,Is Original Sound,Audio Play URL,Keywords,Region Flag,viral,log_likes,is_holdout,temporal_split,cv_fold_grouped,log1p_duration_s,log1p_play_count,aspect_ratio,caption_length,hashtag_count,mention_count,cap_ends_with_q,has_cta,cap_punctuation_count,hour_of_day,day_of_month,month,hour_bucket,is_weekend,sin_hour,cos_hour,is_verified_int,is_original_sound_int,music_id_freq_enc,video_def_enc,explicit_keyword_count,has_keywords
7407537007624244513,"Sharing my smart bedroom setup with you. It’s incredible what you can do with just the right sensor, a free software (Home Assistant) and a few smart lights. #smarthome #homeassistant #homeautomation #techtok #fyp ",2024-08-27 03:46:56,2000000,154000,88,576x1024,540p,h264,https://www.tiktok.com/@plassonade/video/7407537007624244513,plassonade,Loris | Smart Home 🏡,6772142782033576966,MS4wLjABAAAA5XKiMgP6T-vu8ncPuGHAhHaPeG-_jDfEjYPSBEn3UZjk4PtBDkCg-cHeyv9oOJ-I,False,149500,7407537052218051360,original sound,Loris | Smart Home 🏡,True,https://v77.tiktokcdn.com/97e83cf0cbf41fb5784ed071b406eeb3/68d6b06f/video/tos/useast2a/tos-useast2a-v-2370-euttp/o0EMEADAJ2RzCZDmPFDhfkXfjurU2EAQP6N7BQ/?a=1180&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=.NpOcInz7TholkeKXq8Zmo&mime_type=audio_mpeg&qs=13&rc=ajc6eW85cmdndTMzZjU8M0Bpajc6eW85cmdndTMzZjU8M0BlaW5nMmRrazNgLS1kMWNzYSNlaW5nMmRrazNgLS1kMWNzcw%3D%3D&vvpl=1&l=20250925232407BB2FFBBECD40A70CD3AE&btag=e00050000&cc=13,"smarthome, homeassistant, homeautomation, techtok, fyp",Global,viral,11.944714374881176,False,Train,3,4.48863636973214,14.508658238524095,0.5625,214,5,0,0,0,3,3,27,8,late,0,0.7071067811865475,0.7071067811865476,0,1,1,0,5,1
7408604115791580448,The Smart Lock Pro 🔐 from @SwitchBot is the ultimate smart home addition 🔥 Get yours through 🔗 in my b!0 😉 #switchbot #smartlockpro #gadget #smarthome #tech #robot #tiktokmademebuyit,2024-08-30 00:47:51,2000000,27500,27,576x1024,540p,h264,https://www.tiktok.com/@techdropp/video/7408604115791580448,techdropp,Tech Drop,6924592307078300678,MS4wLjABAAAAjqGHqc-iOQ0Sle3OX7RkMCHtxlKY4bRSVc7RvWzCTGTYKiSWtjT0F1y6uz2Zw_oO,False,463200,7408604123681737504,original sound,Tech Drop,True,https://v58.tiktokcdn.com/video/tos/useast2a/tos-useast2a-v-2370-euttp/oYDbAEfAYEp04FpUkPgfD65jcpAkBJQDQmEKCD/?a=1180&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=.NpOcInz7ThJlkeKXq8Zmo&mime_type=audio_mpeg&qs=13&rc=MzdkcHk5cmhkdTMzZjU8M0BpMzdkcHk5cmhkdTMzZjU8M0BmZ3MuMmQ0YDVgLS1kMWNzYSNmZ3MuMmQ0YDVgLS1kMWNzcw%3D%3D&vvpl=1&l=20250925232437C646BF260B21090D1736&VExpiration=1758900305&VSignature=4Nca5RVggUTILnm6lkCx8w&btag=e00078000&cc=14,"switchbot, smartlockpro, gadget, smarthome, tech, robot, tiktokmademebuyit",Global,viral,10.221977646629885,False,Train,3,3.332204510175204,14.508658238524095,0.5625,182,7,1,0,0,1,0,30,8,late,0,0.0,1.0,0,1,1,0,7,1
7411242918377196806,The future of smart switches ❤️  #smarthome #aqara ,2024-09-06 03:27:47,17300,315,13,576x1024,540p,h264,https://www.tiktok.com/@bumblebeesecurity/video/7411242918377196806,bumblebeesecurity,Bumblebee Security,7000290792447689734,MS4wLjABAAAAs_Zn-0ag1YMC5fSnTk6kxByl8E0KPHpOM2UJXcpAgQQxdbu05R3sQWxxPEa9DvZ9,False,64100,7411242939514866438,original sound,Bumblebee Security,True,https://v77.tiktokcdn.com/d0af0439ec730518057b738b029551a0/68d6b0fe/video/tos/useast2a/tos-useast2a-v-27dcd7/ogBrxqAuIILnrfACADNo0GGCtIveSqAegEYLGT/?a=1180&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=.NpOcInz7Th3akeKXq8Zmo&mime_type=audio_mpeg&qs=13&rc=ajhpNnQ5cmczdTMzNzU8M0BpajhpNnQ5cmczdTMzNzU8M0BvXm5nMmRjYGFgLS1kMTZzYSNvXm5nMmRjYGFgLS1kMTZzcw%3D%3D&vvpl=1&l=202509252327455E7258998F5F480E2268&btag=e00070000&cc=13,"smarthome, aqara",SG,mid-viral,5.755742213586912,False,Train,3,2.6390573296152584,9.758519582283522,0.5625,51,2,0,0,0,0,3,6,9,late,0,0.7071067811865475,0.7071067811865476,0,1,1,0,2,1
7416143555502050603,some of my tech essentials in the bedroom #tech #home #smarthome ,2024-09-19 08:24:43,791400,65900,52,576x1024,540p,h264,https://www.tiktok.com/@bentaylor_nyc/video/7416143555502050603,bentaylor_nyc,Ben Taylor,6759239338804003846,MS4wLjABAAAAKEumsm7MK82Fq47jyDhz_bAqRwieGRnB7lfqxB229AMjkRZcrzBojtTr1HndueUa,False,606700,7416143546304367403,original sound,Ben Taylor,True,https://v77.tiktokcdn.com/35ca416159a4fc5def2485d39f59bd61/68d6b076/video/tos/maliva/tos-maliva-v-27dcd7c799-us/oAD8Am2BJOeiU1iJS6EAP2CSrbgfQm0rAD6E0B/?a=1180&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=.NpOcInz7Thh~keKXq8Zmo&mime_type=audio_mpeg&qs=13&rc=M3RmeW45cm1wdTMzZzU8NEBpM3RmeW45cm1wdTMzZzU8NEA1cTIxMmRjcmlgLS1kMS9zYSM1cTIxMmRjcmlgLS1kMS9zcw%3D%3D&vvpl=1&l=20250925232450CEC8665AC541DD0E7515&btag=e00048000&cc=13,"tech, home, smarthome",Global,viral,11.095908894882296,False,Train,3,3.970291913552122,13.581560071516186,0.5625,65,3,0,0,0,0,8,19,9,commute,0,0.8660254037844387,-0.49999999999999983,0,1,1,0,3,1
7432368577182764331,Have you ever seen a smart home like this? 👀 #fyp #smarthome #texas #luxury #luxuryhomes #luxurylife ,2024-11-02 01:46:06,32000,542,60,576x1024,540p,h264,https://www.tiktok.com/@knownproductions/video/7432368577182764331,knownproductions,KnownProductions,7162959773207168046,MS4wLjABAAAAqLPowxoe8S84hRvQytAcjAqB9wft8qcf9drAXFyxkj2Bq2Bi9wSDfJwEWrVsSUXo,False,1171,7432368511709727530,original sound,KnownProductions,True,https://v77.tiktokcdn.com/d86abb0ec27241d3f4e3c15e16e5b9df/68d6b0aa/video/tos/maliva/tos-maliva-v-27dcd7c799-us/o0eKJnAiJBxEUJaIDCIAq3PfhOEgUFIDApSBAR/?a=1180&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=.NpOcInz7Thn~keKXq8Zmo&mime_type=audio_mpeg&qs=13&rc=M293cHU5cnJrdjMzZzU8NEBpM293cHU5cnJrdjMzZzU8NEAtNjFsMmRjNGZgLS1kMS9zYSMtNjFsMmRjNGZgLS1kMS9zcw%3D%3D&vvpl=1&l=2025092523253460F13EF2C4B9820CD515&btag=e00050000&cc=13,"fyp, smarthome, texas, luxury, luxuryhomes, luxurylife",Global,mid-viral,6.297109319933935,False,Train,3,4.110873864173311,10.373522431293592,0.5625,101,6,0,0,0,1,1,2,11,late,1,0.25881904510252074,0.9659258262890683,0,1,1,0,6,1
7436510188028300599,"Reason #20 to Choose DoorBird: Tamper Alerts Stay informed of unauthorized access. DoorBird's tamper alerts notify you instantly if tampering is detected, keeping your property secure. #DoorBird #SmartHome #AdlerSmartHome #DoorBirdSingapore #IntercomSingapore",2024-11-13 05:37:41,376,2,20,576x576,540p,h264,https://www.tiktok.com/@smarthomesingapore/video/7436510188028300599,smarthomesingapore,Adler International Pte Ltd,7361319188541195280,MS4wLjABAAAAeSEtXLABFeYv3wbm4tcPJjoRwFG4WatMUHtvAbKY5if8MJmcCmauR8w5csDeqOIS,False,15,7436510201783716664,original sound - Adler International Pte Ltd,Adler International Pte Ltd,True,https://v58.tiktokcdn.com/video/tos/useast2a/tos-useast2a-v-27dcd7/okAlPCP5HKSiSEUzAAEAizsYsAqlZq4yQBN9i/?a=1180&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=.NpOcInz7Th9XkeKXq8Zmo&mime_type=audio_mpeg&qs=13&rc=M2xreHc5cmR2djMzNzU8M0BpM2xreHc5cmR2djMzNzU8M0BqZGFmMmQ0aW1gLS1kMTZzYSNqZGFmMmQ0aW1gLS1kMTZzcw%3D%3D&vvpl=1&l=202509252326545697570D33E8ED0E3938&VExpiration=1758900435&VSignature=B1olexCOusXrU9yUddgJQw&btag=e00078000&cc=14,"20, doorbird, smarthome, adlersmarthome, doorbirdsingapore, intercomsingapore",Global,non-viral,1.0986122886681098,False,Train,3,3.044522437723423,5.932245187448011,1.0,259,6,0,0,0,3,5,13,11,commute,0,0.9659258262890683,0.25881904510252074,0,1,1,0,6,1
7436941135970389304,"Reason #14 to Choose DoorBird: High-Definition Camera See everything clearly. DoorBird's high-definition camera provides a crisp, detailed view of visitors, enhancing security. #DoorBird #InvestInDoorBird #SmartHome #AdlerSmartHome #DoorBirdSingapore #IntercomSingapore",2024-11-14 09:30:04,130,0,21,576x576,540p,h264,https://www.tiktok.com/@smarthomesingapore/video/7436941135970389304,smarthomesingapore,Adler International Pte Ltd,7361319188541195280,MS4wLjABAAAAeSEtXLABFeYv3wbm4tcPJjoRwFG4WatMUHtvAbKY5if8MJmcCmauR8w5csDeqOIS,False,15,7436941171349687096,original sound - Adler International Pte Ltd,Adler International Pte Ltd,True,https://v77.tiktokcdn.com/644144fd3a367a5a032743baf302e62c/68d6b0cd/video/tos/useast2a/tos-useast2a-v-27dcd7/ow8UnASDOCpkkqXFEAAqNEIHoCBqfaegvTITBf/?a=1180&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=.NpOcInz7ThwXkeKXq8Zmo&mime_type=audio_mpeg&qs=13&rc=M2w1d2w5cjpvdjMzNzU8M0BpM2w1d2w5cjpvdjMzNzU8M0Bja3AuMmRzMm5gLS1kMTZzYSNja3AuMmRzMm5gLS1kMTZzcw%3D%3D&vvpl=1&l=202509252326486A1E90280ED3E00C9623&btag=e00078000&cc=13,"14, doorbird, investindoorbird, smarthome, adlersmarthome, doorbirdsingapore, intercomsingapore",Global,non-viral,0.0,False,Train,3,3.091042453358316,4.875197323201151,1.0,269,7,0,0,0,4,9,14,11,commute,0,0.7071067811865476,-0.7071067811865475,0,1,1,0,7,1
7441895333245832466,"Curious about how a smart home works? 🤔 Or thinking of upgrading but not sure where to start? Let us guide you through the world of smart living! 💡✨ Discover how effortless and joyful life can be with a smart home—so easy, it’ll have you dancing! 💃🕺 Come experience it for yourself and take the first step toward smarter living today. 🏡 What are you waiting for? 🚀 Upgrade your lifestyle now! #Smarthome #smartswitch #smartkitchen #smartlights #Singapore #HomeAutomation #foryou ",2024-11-27 17:54:44,598,8,12,576x1024,540p,h264,https://www.tiktok.com/@mowesmarthome/video/7441895333245832466,mowesmarthome,MoweSmartHome,7066216893920723969,MS4wLjABAAAAe4LgN_rxvIVukqWUfjOkVeWwd6BzaHpQ4NzYlIKnkIkS2NL3G1DpUUDmV3oW_Rpw,False,3142,7441895354645302017,original sound - Mowe Smart Home Singapore,MoweSmartHome,True,https://v77.tiktokcdn.com/c0a9e3bf782cdeca96950a1f84da1fa9/68d6afe0/video/tos/alisg/tos-alisg-v-27dcd7/oUBooEyEBHWY3A7nwifGBWAAGiLuAzAKF7vELG/?a=1180&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=.NpOcInz7ThgBkeKXq8Zmo&mime_type=audio_mpeg&qs=13&rc=ajp2dXU5cnNodzMzODU8NEBpajp2dXU5cnNodzMzODU8NEBrYWQyMmRjbDBgLS1kMS1zYSNrYWQyMmRjbDBgLS1kMS1zcw%3D%3D&vvpl=1&l=202509252323001A69B6FB3702C20F6323&btag=e00070000&cc=13,"smarthome, smartswitch, smartkitchen, smartlights, singapore, homeautomation, foryou",SG,non-viral,2.1972245773362196,False,Train,3,2.5649493574615367,6.395261598115449,0.5625,479,7,0,0,0,8,17,27,11,evening,0,-0.9659258262890683,-0.25881904510252063,0,1,1,0,7,1
7455762468644605217,My Top 5 Smart Home Tech Essentials:  Building a smart home used to be something that needed to be built into the foundations of your home. But now with ecosystems like Apple HomeKit and Amazon Alexa it’s so easy to start creating your dream home! Items in this video: Apple TV 4K Nanoleaf RGB lightstrip (HomeKit enabled) Nanoleaf Shapes (HomeKit enabled) Dyson V15 Detect Apple HomePod Mini If you’re interested in these items check the link in my bio and let me know if you want to see more smart home tech content!  #smarthome #tech #hometech #smarthometechnology #homekit #techtok #apple #smarttech #technology ,2025-01-04 02:46:30,92900,2295,96,576x1024,540p,h264,https://www.tiktok.com/@usmaanunplugged/video/7455762468644605217,usmaanunplugged,Usmaan,7293978695428162593,MS4wLjABAAAAMWP9VIjHsvAdE9i9TUjogU-1mULkfo0eoEOW9Bc5u-HgSC80AiZltngMKAKSEmcR,False,101600,7325591201210124290,Moonlite Love,Abir’yah,False,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/osTNgqDg2YlLFViq1QfBZjnjVntfdbtYCEBUpQ,"smarthome, tech, hometech, smarthometechnology, homekit, techtok, apple, smarttech, technology",Global,mid-viral,7.738923757439457,False,Train,3,4.574710978503383,11.439289689006644,0.5625,616,9,0,0,0,3,2,4,1,late,1,0.49999999999999994,0.8660254037844387,0,0,1,0,9,1
7457735244221926699,Ms. Alexa hates to see me coming. I be putting her to work on the daily! #smarthome #luxuryapartment #apartmenttherapy ,2025-01-09 10:21:46,58900,3192,49,576x1024,540p,h264,https://www.tiktok.com/@mrrlittle/video/7457735244221926699,mrrlittle,Mrr Little,6791349837423936518,MS4wLjABAAAAwVrlKxG5LY32OCDlY-OmpeSuvRE0UQbx0gJsRmdJ8D-vg2NxOxL40kQ04lxjs--1,False,746500,7204930659947644930,deep in it,berlioz & Ted Jasper,False,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/oQervCnZI8CxUNBEcODQhTt1BfkubZ6SkxFogH,"smarthome, luxuryapartment, apartmenttherapy",Global,mid-viral,8.068716192714781,False,Train,4,3.912023005428146,10.983613347424248,0.5625,119,3,0,0,0,3,10,9,1,work,0,0.49999999999999994,-0.8660254037844387,0,0,1,0,3,1
7457850572377459976,"Let your home clean itself with the ultimate helper: a smart vacuum! 🏠✨ No more hassle, no more worries. With advanced object detection and scheduled cleaning sessions, our smart vacuum keeps your floors spotless—even when you’re not home. Say goodbye to manual cleaning and hello to a problem-free solution that fits right into your busy lifestyle. A clean home is just a tap away!",2025-01-09 17:49:15,657,7,27,576x1024,540p,h264,https://www.tiktok.com/@mowesmarthome/video/7457850572377459976,mowesmarthome,MoweSmartHome,7066216893920723969,MS4wLjABAAAAe4LgN_rxvIVukqWUfjOkVeWwd6BzaHpQ4NzYlIKnkIkS2NL3G1DpUUDmV3oW_Rpw,False,3142,7457850609471933185,original sound - Mowe Smart Home Singapore,MoweSmartHome,True,https://v77.tiktokcdn.com/c4ed4b5825a5fa2a7d9a1e21ecdf3d56/68d6afe9/video/tos/alisg/tos-alisg-v-27dcd7/os7FAQFRIimADcAekfgHfIz3d5AmTD4ofAEAJG/?a=1180&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=.NpOcInz7ThHBkeKXq8Zmo&mime_type=audio_mpeg&qs=13&rc=M3dodGo5cjpzdzMzODU8NEBpM3dodGo5cjpzdzMzODU8NEBkZWMuMmRra3NgLS1kMS1zYSNkZWMuMmRra3NgLS1kMS1zcw%3D%3D&vvpl=1&l=20250925232254A64747CF9C0BC80FEACD&btag=e00078000&cc=13,,SG,non-viral,2.0794415416798357,False,Train,4,3.332204510175204,6.489204931325317,0.5625,382,0,0,0,1,7,17,9,1,evening,0,-0.9659258262890683,-0.25881904510252063,0,1,1,0,0,0
7459216117144341767,"Alexa is an excellent smart home control hub, but you might not want it listening to your conversations! 🤐✅ #259 #alexa #amazon #alexatips #techtips #smarthome #didyouknow #contentcreator #ugccreator #bravetech.ai",2025-01-14 04:00:00,573000,9770,66,576x1024,540p,h264,https://www.tiktok.com/@bravetech.ai/video/7459216117144341767,bravetech.ai,Thiago | Smart Tips⚡️,7337856095991972865,MS4wLjABAAAA3lW78Maj2VBWXhM6VOyG2qMzJym6HM-U41DCB8dlWaKeZco9ADiO9urPaSVNft_p,False,564500,7459216220609415952,original sound - Thiago | Smart Tips⚡️,Thiago | Smart Tips⚡️,True,https://v77.tiktokcdn.com/73699ba58f74da320dc679e298d596d0/68d6b0c3/video/tos/alisg/tos-alisg-v-27dcd7/oYSDsaDOFBYfCdEwBTp3ECHof1gIMgQfAPOipE/?a=1180&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7ThlXkeKXq8Zmo&mime_type=audio_mpeg&qs=6&rc=OzppO2ZnPDw7NGc6NjQzaUBpanIzcnQ5cjo6eDMzODU8NEA0MGIvNl80NjYxMGIvNS42YSNvYmhzMmRzXy9gLS1kMS1zcw%3D%3D&vvpl=1&l=20250925232552FADCFB5C87DDC70C3BA3&btag=e00090000&cc=13,"259, alexa, amazon, alexatips, techtips, smarthome, didyouknow, contentcreator, ugccreator, bravetech.ai",Global,mid-viral,9.187174093944344,False,Train,4,4.204692619390966,13.258642740896052,0.5625,213,10,0,0,0,3,4,14,1,late,0,0.8660254037844386,0.5000000000000001,0,1,1,0,10,1
7466121287056788778,"What Smart Home Tech do you Use? 🤔 Whenever choosing a new smart home device like doorbells, lights, and thermostats its always good to make sure that they can work together so you don’t have to use multiple apps or different commands to manage/use them. Buying devices that work with the same Ecosystem like Google Home, Apple HomeKit, or Amazon Alexa is a good start but even devices that are from different brands can work together as long as they support Matter. As a bonus you can check out Home Assistant to set up automations and do even more cool stuff with all of your matter enabled devices. #techtok #smarthome #gadgets #tech ",2025-02-01 00:44:34,191600,12800,48,576x1024,540p,h264,https://www.tiktok.com/@gg.sheed/video/7466121287056788778,gg.sheed,GG_Sheed,7285552057106072622,MS4wLjABAAAA2aR7UGjDfiZI3UdgtSK_-CksZHQgJkuffFtIubGUd0J6R4pqey4i9kVdjbkIt0WZ,False,614700,6934203922743560194,Tranquility,Mezax,False,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/dba3bf80549a46f593139220f698daac,"techtok, smarthome, gadgets, tech",Global,viral,9.45727857185611,False,Train,4,3.8918202981106265,12.163170363711957,0.5625,637,4,0,0,1,8,0,1,2,late,1,0.0,1.0,0,0,1,0,4,1
7476349576476314888,"My home is so clean now! 🧹The Dreame X50 Ultra makes cleaning effortless — no tangles, no hassle, just pure convenience. 👍 💥 Retail Price: $2299 💥 D3 Price: $2249 💥 Flash Sale Price: $2239 (before seller voucher!) ⏰ Flash Sale: 3 Mar, 8PM - End of Day 💪 🛒 Get yours today on Lazada’s 3.3 Super Savings Sale! 🎉 Use code <$bj6g$> ❤️  #DreameX50Ultra #RobotVacuum #SmartHome #Lazada3.3 #HomeGadgets #CleaningMadeEasy #TechLovers",2025-02-28 14:14:50,78000,405,46,576x1024,540p,h264,https://www.tiktok.com/@runnerkao/video/7476349576476314888,runnerkao,Runner Kao,6761122593074283521,MS4wLjABAAAAgtgyvQHxgMbaF5yQ4ZjBqDwyHVyyCcZx4eu7RsbalPcHHq695yKi2FypZzv3_crg,False,274300,7476349902718028560,original sound - Runner Kao,Runner Kao,True,https://v16m.tiktokcdn.com/17a215a5d3507cca911be1efe11e094f/68d6b106/video/tos/alisg/tos-alisg-v-27dcd7/oEAEwi2AEpkEzBVfBAR4DKKvSSSBKAiQoQHArQ/?a=1180&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=.NpOcInz7ThMakeKXq8Zmo&mime_type=audio_mpeg&qs=13&rc=amxrN3A5cjtveTMzODU8NEBpamxrN3A5cjtveTMzODU8NEA1LWg1MmRjNi1gLS1kMS1zYSM1LWg1MmRjNi1gLS1kMS1zcw%3D%3D&vvpl=1&l=20250925232720BBB2D6C3CA08160C1BE8&btag=e00048000&cc=3,"dreamex50ultra, robotvacuum, smarthome, lazada3, homegadgets, cleaningmadeeasy, techlovers",SG,mid-viral,6.0063531596017325,False,Train,4,3.8501476017100584,11.264476926102367,0.5625,425,7,0,0,0,9,14,28,2,work,0,-0.4999999999999998,-0.8660254037844388,0,1,1,0,7,1
7478251958663384327,Replying to @Teo this is why it’s important to pick the correct ecosystem and smart home products,2025-03-05 17:17:00,50400,786,31,576x1024,540p,h264,https://www.tiktok.com/@puchi.home/video/7478251958663384327,puchi.home,Puchi Home,7207445247272977413,MS4wLjABAAAAZCqQHp5xhvq9AAy0PYQJovJzTYFlPwtyq3BOIu6UtngeRcqtVxUtS5ZLoGOt8j18,False,10200,7290750382500759554,9PM in Shibuya,ADTurnUp,False,https://sf16-music-sign.tiktokcdn.com/obj/tos-alisg-ve-2774/oQvQzZf6PIg1aNDlzCoFpzeEMwDOMJFPPAf15T?lk3s=08d74b56&x-expires=1758835671&x-signature=co%2BLDORVhaQQBzKEFmOkSu5wvY0%3D,,SG,mid-viral,6.668228248417403,False,Train,4,3.4657359027997265,10.827766295132466,0.5625,97,0,1,0,0,0,17,5,3,evening,0,-0.9659258262890683,-0.25881904510252063,0,0,1,0,0,0
7503873712844803374,"⏰ Smart Home Wake-Up Experience – The Future of Comfort! ✨ Start your day in the most relaxing and convenient way with our Smart Home Wake-Up Experience. From automated lighting to temperature control and smart furniture, your home is ready to wake you up in style and comfort. DM me for more details 📩, and follow for more smart home inspiration! 🔔 #furniture #furnituredesign #luxuryfurniture #smarthome #modernliving #interiordesign #homeautomation #wholehouse",2025-05-13 18:24:34,174600,11800,30,576x1024,540p,h264,https://www.tiktok.com/@black.furniture.shop/video/7503873712844803374,black.furniture.shop,Black Furniture shop,7390336000416777262,MS4wLjABAAAAKmEJh-XM9A1J4Y_xJv8atv9YQc7zSfpgcWvPFTXLUgQ4Mnyxg4VyBXdqzNRy6IIq,False,97400,7503874172045789998,original sound - Black Furniture shop,Black Furniture shop,True,https://v77.tiktokcdn.com/720d10c5b69dab4efc6222e919019efe/68d6abf4/video/tos/maliva/tos-maliva-ve-27dcd7c799-us/oQ8dfCDIcOpD8FJxoWxk3OSUgQsGBJeYvwsxE8/?a=1180&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Th5mkeKXq8Zmo&mime_type=audio_mpeg&qs=6&rc=OGdnOTZnZTM8OTY4Ozs7N0BpM3I2a3A5cnNrMzMzZzU8NEAtYzAuYDVjNi8xYTJeXjQyYSNrcDQyMmQ0b2VhLS1kMS9zcw%3D%3D&vvpl=1&l=202509252305583CC9C68B2C5AF10CFF40&btag=e00088000&cc=13,,SG,viral,9.375939552625749,False,Train,4,3.4339872044851463,12.0702586497481,0.5625,463,8,0,0,1,6,18,13,5,evening,0,-1.0,-1.8369701987210297e-16,0,1,1,0,0,0
7506085287307578632,or maybe u just configured it wrongly #smarthome #homekit #hdb ,2025-05-19 17:24:33,22800,525,22,576x1024,540p,h264,https://www.tiktok.com/@puchi.home/video/7506085287307578632,puchi.home,Puchi Home,7207445247272977413,MS4wLjABAAAAZCqQHp5xhvq9AAy0PYQJovJzTYFlPwtyq3BOIu6UtngeRcqtVxUtS5ZLoGOt8j18,False,10200,7483224802695203600,suara asli - KZKI template,KZKI template,True,https://v16m.tiktokcdn.com/b0c2d3c6ff079247468e96382a3711d0/68d6b104/video/tos/alisg/tos-alisg-v-27dcd7/ocxZQWg2fCEC9FDGADJnEVBAwEBQFUAfGcAEPv/?a=1180&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=.NpOcInz7Th2akeKXq8Zmo&mime_type=audio_mpeg&qs=13&rc=M3A2anE5cm52eTMzODU8NEBpM3A2anE5cm52eTMzODU8NEAtcmdlMmQ0L2BgLS1kMS1zYSMtcmdlMmQ0L2BgLS1kMS1zcw%3D%3D&vvpl=1&l=20250925232739D3C8DEF5ECC5CB0CEC53&btag=e00078000&cc=3,"smarthome, homekit, hdb",SG,mid-viral,6.26530121273771,False,Train,4,3.1354942159291497,10.034559673629849,0.5625,63,3,0,0,0,0,17,19,5,evening,0,-0.9659258262890683,-0.25881904510252063,0,1,1,0,3,1
7510225167105232149,"Slowly turning our home into a smart home. Kat mana boleh automate, kita automate 🤩 #homedecor  #homedecormalaysia #smarthome #smartswitch #aqara #homekit #applehome #homepod #heysiri #smartlock ",2025-05-30 21:09:32,189600,12200,33,576x1024,540p,h264,https://www.tiktok.com/@sis_milofa/video/7510225167105232149,sis_milofa,Miramin,6976193591668392961,MS4wLjABAAAABoyn0Ibm-RsOgokSrLLo7JUL8ipEfQLAH22p_VrVBB8xcDfKCBBneAWwA_TkiMKb,False,15900,7352613124358425349,sonido original,Selectomusic | #GoodMusic,True,https://v16m.tiktokcdn.com/f308aab864ffb59c9d149d6e473ab0ad/68d6b09e/video/tos/useast2a/tos-useast2a-v-27dcd7/o8AEMuZrEbeUJNCB0JNDfBsJqzCFAAbQAHhmE0/?a=1180&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=.NpOcInz7Th7lkeKXq8Zmo&mime_type=audio_mpeg&qs=13&rc=M25rd3g5cmZ1cjMzNzU8M0BpM25rd3g5cmZ1cjMzNzU8M0BqZy5hMmRzaTFgLS1kMTZzYSNqZy5hMmRzaTFgLS1kMTZzcw%3D%3D&vvpl=1&l=20250925232413B6FDC3610944B60B3D6D&btag=e00050000&cc=3,"homedecor, homedecormalaysia, smarthome, smartswitch, aqara, homekit, applehome, homepod, heysiri, smartlock",Global,viral,9.409273194575334,False,Train,4,3.5263605246161616,12.152677143050752,0.5625,195,10,0,0,0,2,21,30,5,evening,0,-0.7071067811865477,0.7071067811865474,0,1,1,0,10,1
